Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,Unique_Metros,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
15779,KUJAWA FAMILY HOLDINGS INC,0003444203,0,0,0,0,0,15779,THE FARMERS & MERCHANTS BANK,123 W HURON ST.,BERLIN,WI,54923,55047,2021,202112,1,"517,667","517,667",S,,72.43%,58.11%,345183,2,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15784,STOCK EXCHANGE FINANCIAL CORP,0001956702,0,0,0,0,0,15784,"THE STOCK EXCHANGE BANK, CALDWELL, KANSAS",103 S. MAIN ST.,CALDWELL,KS,67022,20191,2021,202112,1,"67,126","67,126",S,,75.08%,90.92%,52022,2,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15792,JAMESTOWN BANCSHARES INC,0003300260,0,0,0,0,0,15792,PEOPLES BANK OF MONITEAU COUNTY,105 ROW ST.,JAMESTOWN,MO,65046,29135,2021,202112,1,"66,130","66,130",S,,55.49%,81.44%,35149,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15797,BROADWAY BANCSHARES INC,0001106879,0,0,0,0,0,15797,BROADWAY NATIONAL BANK,1177 NE LOOP 410,SAN ANTONIO,TX,78209,48029,2021,202112,1,"5,237,447","5,237,447",L,,46.30%,89.28%,1229026,37,2,1,No Lending Specialty,1,1,1,1,1,1,20220310
15799,M S B BCORP INC,0001210749,0,0,0,0,0,15799,PREMIER COMMUNITY BANK,230 MAVIS RD.,MARION,WI,54950,55135,2021,202112,1,"432,626","432,626",S,,52.10%,89.48%,80038,10,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15801,,,0,0,0,0,0,15801,FARMERS AND MERCHANTS BANK,111 W. CLAYTON ST.,BALDWYN,MS,38824,28117,2021,202112,1,"470,062","470,062",S,,46.45%,85.75%,125272,10,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15808,IOWA STATE BANK HOLDING CO,0001139792,0,0,0,0,0,15808,IOWA STATE BANK,627 E. LOCUST ST.,DES MOINES,IA,50309,19153,2021,202112,1,"517,070","517,070",S,,44.45%,84.65%,140375,5,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15809,SECURITY HOLDING CO,0001107308,0,0,0,0,0,15809,SECURITY STATE BANK & TRUST,201 W. MAIN ST.,FREDERICKSBURG,TX,78624,48171,2021,202112,1,"1,673,145","1,673,145",S,,60.07%,87.20%,392300,21,2,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15813,ONE SOUTH FINANCIAL INC,0002037569,0,0,0,0,0,15813,ONESOUTH BANK,12347 COLUMBIA ST.,BLAKELY,GA,39823,13099,2021,202112,1,"168,820","168,820",S,,71.43%,87.97%,81131,3,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15815,CENTRAL BANCSHARES INC,0002158156,0,0,0,0,0,15815,CENTRAL BANK & TRUST COMPANY,300 W VINE ST,LEXINGTON,KY,40507,21067,2021,202112,0,"3,890,954","3,890,954",L,,52.82%,83.19%,947856,28,3,1,No Lending Specialty,1,1,1,1,0,1,20220310
15817,GENESIS BCORP INC,0005450178,0,0,0,0,0,15817,GENESIS BANK,28-30 MAIN ST.,BENOIT,MS,38725,28011,2021,202112,1,"27,953","27,953",S,,29.69%,83.20%,19045,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15820,RED RIVER FINL SERVICES INC,0002142324,0,0,0,0,0,15820,RED RIVER STATE BANK,300 2ND AVE.,HALSTAD,MN,56548,27107,2021,202112,1,"133,183","133,183",S,,88.39%,86.97%,93427,2,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15826,SOUTHERN BANKSHARES INC,0002662596,0,0,0,0,0,15826,THE CLAXTON BANK,121 W MAIN ST,CLAXTON,GA,30417,13109,2021,202112,1,"148,442","148,442",S,,53.37%,89.36%,127906,3,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15830,NORTHWEST INVESTMENT CORP,0001020667,0,0,0,0,0,15830,NORTHWEST BANK & TRUST COMPANY,100 E. KIMBERLY RD.,DAVENPORT,IA,52806,19163,2021,202112,1,"220,560","220,560",S,,56.50%,84.81%,100559,3,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15839,BURT BANCSHARES INC,0001206032,0,0,0,0,0,15839,SECURITY STATE BANK,1 E. STATE ST.,ALGONA,IA,50511,19109,2021,202112,1,"130,212","130,212",S,,56.37%,84.32%,74773,4,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15847,ADINO CO THE,0001134724,0,0,0,0,0,15847,SUNRISE BANK DAKOTA,201 S. MAIN ST.,ONIDA,SD,57564,46119,2021,202112,1,"63,442","63,442",S,,33.95%,88.69%,57820,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15853,,,0,0,0,0,0,15853,THE FARMERS STATE BANK,412 W. COMMERCIAL ST.,FAIRVIEW,KS,66425,20013,2021,202112,1,"22,948","22,948",S,,56.91%,87.63%,21962,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15871,PEOPLES CORP THE,0001097061,0,0,0,0,0,15871,THE PEOPLES BANK,305 E JEFFERSON ST,RIPLEY,MS,38663,28139,2021,202112,1,"529,243","529,243",S,,33.09%,89.14%,397240,6,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15873,MILLEDGEVILLE BCORP INC,0001143454,0,0,0,0,0,15873,MILLEDGEVILLE STATE BANK,451 N. MAIN ST.,MILLEDGEVILLE,IL,61051,17015,2021,202112,1,"169,412","169,412",S,,59.24%,62.77%,119442,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15883,DEMOTTE BCORP,0001130164,0,0,0,0,0,15883,DEMOTTE STATE BANK,210 S. HALLECK ST.,DEMOTTE,IN,46310,18073,2021,202112,1,"539,507","539,507",S,,40.89%,83.53%,218523,11,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
1135909,EAST TEXAS BANCSHARES INC,0001135909,0,0,0,0,0,15898,FIRST STATE BANK,112 W. POLK ST.,LIVINGSTON,TX,77351,48373,2021,202112,1,"440,582","778,842",S,,26.63%,87.20%,262919,8,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15899,FIRST STATE FINANCIAL CORP,0001062425,0,0,0,0,0,15899,FUSION BANK,116 W 6TH ST,LARNED,KS,67550,20145,2021,202112,1,"195,132","195,132",S,,54.02%,75.90%,82342,3,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
15904,FOUR COUNTY BANCSHARES INC,0001416457,0,0,0,0,0,15904,THE FOUR COUNTY BANK,959 MAIN ST,ALLENTOWN,GA,31017,13319,2021,202112,1,"84,971","84,971",S,,66.31%,86.34%,71783,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15907,UNIBANC CORP,0001472118,0,0,0,0,0,15907,COMMUNITY FIRST BANK,122 S. COMMERCIAL ST.,MAYWOOD,NE,69038,31063,2021,202112,1,"129,132","129,132",S,,47.60%,87.78%,33403,5,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15908,UNION STATE BANC HOLDING CORP,0003834831,0,0,0,0,0,15908,UNION STATE BANK,701 5TH ST,CLAY CENTER,KS,67432,20027,2021,202112,1,"211,059","211,059",S,,49.08%,69.98%,98736,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15912,SBD BCORP INC,0005471360,0,0,0,0,0,15912,SAVINGS BANK OF DANBURY,220 MAIN ST,DANBURY,CT,06810,09001,2021,202112,1,"1,418,593","1,418,593",S,,73.04%,81.66%,126698,15,2,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15913,FIRST COMMUNITY BCORP INC,0001208018,0,0,0,0,0,15913,FIRST COMMUNITY BANK AND TRUST,1111 DIXIE HWY.,BEECHER,IL,60401,17197,2021,202112,1,"204,176","204,176",S,,36.51%,83.78%,108691,2,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15928,GRIGGSVILLE BANCSHARES INC,0002156835,0,0,0,0,0,15928,FARMERS NATIONAL BANK OF GRIGGSVILLE,108 W. QUINCY ST.,GRIGGSVILLE,IL,62340,17149,2021,202112,1,"127,279","127,279",S,,68.67%,84.91%,47069,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15930,AGCOM HOLDINGS INC,0005454345,0,0,0,0,0,15930,MAXWELL STATE BANK,122 MAIN ST.,MAXWELL,IA,50161,19169,2021,202112,1,"29,508","29,508",S,,22.36%,82.13%,25945,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15932,CITIZENS BANCSHARES CORP,0001357121,0,0,0,0,0,15932,THE CITIZENS BANK,124 E. MAIN ST.,OLANTA,SC,29114,45041,2021,202112,1,"792,021","792,021",S,,47.66%,86.98%,135295,20,3,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15939,,,0,0,0,0,0,15939,PEOPLES STATE BANK,101 MAIN ST.,ROCKSPRINGS,TX,78880,48137,2021,202112,1,"105,532","105,532",S,,33.60%,89.23%,89211,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15945,FIRST FOREST PARK CORP,0001203853,0,0,0,0,0,15945,FOREST PARK NATIONAL BANK AND TRUST COMPANY,7348 MADISON ST,FOREST PARK,IL,60130,17031,2021,202112,1,"322,475","322,475",S,,65.21%,91.98%,218439,2,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15947,CLARKEL INC,0001209798,0,0,0,0,0,15947,IOWA STATE BANK,100 N. MAIN ST.,CLARKSVILLE,IA,50619,19023,2021,202112,1,"432,436","432,436",S,,52.61%,82.18%,171962,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15953,GUARANTY CAPITAL CORP,0001096952,0,0,0,0,0,15953,GUARANTY BANK AND TRUST COMPANY,210 N HAYDEN ST,BELZONI,MS,39038,28053,2021,202112,1,"1,437,205","1,437,205",S,,67.25%,90.45%,135716,25,2,2,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15966,,,0,0,0,0,0,15966,FULTON SAVINGS BANK,75 S. 1ST ST.,FULTON,NY,13069,36075,2021,202112,1,"453,957","453,957",S,,39.23%,69.70%,116221,6,1,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15969,,,0,0,0,0,0,15969,RONDOUT SAVINGS BANK,300 BROADWAY,KINGSTON,NY,12401,36111,2021,202112,1,"467,319","467,319",S,,72.53%,87.86%,168826,5,1,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15970,,,0,0,0,0,0,15970,ULSTER SAVINGS BANK,180 SCHWENK DR.,KINGSTON,NY,12401,36111,2021,202112,1,"1,269,160","1,269,160",S,,62.94%,89.73%,231194,14,1,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
15987,,,0,0,0,0,0,15987,WALDEN SAVINGS BANK,15 SCOTTS CORNERS DR.,MONTGOMERY,NY,12549,36071,2021,202112,1,"821,151","821,151",S,,56.02%,90.94%,127234,11,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15990,,,0,0,0,0,0,15990,WATERTOWN SAVINGS BANK,111 CLINTON ST.,WATERTOWN,NY,13601,36045,2021,202112,1,"995,605","995,605",S,,47.78%,86.78%,505667,10,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
15995,PCSB FINANCIAL CORP,0005079476,0,0,0,0,0,15995,PCSB BANK,2477 RT. 6,BREWSTER,NY,10509,36079,2021,202112,1,"1,885,763","1,885,763",L,,65.80%,80.72%,330290,16,2,1,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
16001,,,0,0,0,0,0,16001,ELMIRA SAVINGS BANK,333 E. WATER ST.,ELMIRA,NY,14901,36015,2021,202112,1,"632,395","632,395",S,,72.92%,85.06%,115128,12,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16022,NEW YORK COMMUNITY BCORP INC,0002132932,0,0,0,0,0,16022,NEW YORK COMMUNITY BANK,102 DUFFY AVE.,HICKSVILLE,NY,11801,36059,2021,202112,0,"59,482,686","59,482,686",L,,76.56%,49.61%,12275952,237,6,5,Commercial Real Estate Lending Specialization,1,0,0,0,0,0,20220310
16026,,,0,0,0,0,0,16026,RIDGEWOOD SAVINGS BANK,7102 FOREST AVE.,RIDGEWOOD,NY,11385,36081,2021,202112,1,"6,765,343","6,765,343",L,,56.23%,80.07%,571349,38,1,1,No Lending Specialty,1,1,1,1,1,1,20220310
16030,,,0,0,0,0,0,16030,THE NORTH COUNTRY SAVINGS BANK,127 MAIN ST.,CANTON,NY,13617,36089,2021,202112,1,"319,583","319,583",S,,75.05%,81.58%,126284,4,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16032,RHINEBECK BCORP MHC,0003271230,0,0,0,0,0,16032,RHINEBECK BANK,6414 MONTGOMERY ST,RHINEBECK,NY,12572,36027,2021,202112,1,"1,280,999","1,280,999",S,,66.74%,87.72%,235049,18,2,1,Other Consumer Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16039,,,0,0,0,0,0,16039,SAWYER SAVINGS BANK,87 MARKET ST.,SAUGERTIES,NY,12477,36111,2021,202112,1,"268,169","268,169",S,,73.29%,78.10%,159740,3,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
2912442,GENERATIONS BCORP NY INC,0002912442,0,0,0,0,0,16040,GENERATIONS BANK,19 CAYUGA ST.,SENECA FALLS,NY,13148,36099,2021,202112,1,"378,287","394,581",S,,70.48%,76.96%,114499,10,1,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
16068,APPLE FINANCIAL HOLDINGS INC,0003446412,0,0,0,0,0,16068,APPLE BANK FOR SAVINGS,122 E 42ND ST,NEW YORK,NY,10168,36061,2021,202112,1,"16,056,838","16,056,838",L,,64.92%,87.08%,1887194,80,1,1,Multi Specialty Lender,1,1,1,1,1,1,20220310
2227182,FINANCIAL CORP OF LOUISIANA,0002227182,0,0,0,0,0,16075,RAYNE STATE BANK & TRUST COMPANY,200 S ADAMS AVE,RAYNE,LA,70578,22001,2021,202112,1,"485,903","1,068,864",S,,57.60%,88.67%,191821,12,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16079,YORK HOLDINGS INC,0004771997,0,0,0,0,0,16079,YORK STATE BANK,700 LINCOLN AVE.,YORK,NE,68467,31185,2021,202112,1,"185,295","185,295",S,,66.37%,86.42%,99256,5,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1203910,COUNTRY BCORP,0001203910,0,0,0,0,0,16094,THE EXCHANGE STATE BANK,253 BROADWAY,SPRINGVILLE,IA,52336,19113,2021,202112,1,"52,997","423,574",S,,53.54%,86.50%,51231,12,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16101,,,0,0,0,0,0,16101,THE MILFORD BANK,33 BROAD ST,MILFORD,CT,06460,09009,2021,202112,1,"542,721","542,721",S,,72.40%,88.14%,216221,8,2,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16103,GREEN CITY BANCSHARES INC,0001061165,0,0,0,0,0,16103,FARMBANK,1 S LINCOLN ST,GREEN CITY,MO,63545,29211,2021,202112,1,"72,629","72,629",S,,61.63%,79.56%,40312,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16110,BUTTE STATE CO,0001055687,0,0,0,0,0,16110,BUTTE STATE BANK,510 THAYER ST.,BUTTE,NE,68722,31015,2021,202112,1,"51,147","51,147",S,,57.11%,65.36%,34687,2,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16111,HIGHLAND BANCSHARES INC,0001124659,0,0,0,0,0,16111,HIGHLAND BANK,701 CENTRAL AVE. E.,SAINT MICHAEL,MN,55376,27171,2021,202112,1,"640,438","640,438",S,,60.15%,79.99%,188042,5,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16114,FSB BANCSHARES INC,0003371701,0,0,0,0,0,16114,FARMERS STATE BANK & TRUST CO.,110 W PLAQUEMINE ST,CHURCH POINT,LA,70525,22001,2021,202112,1,"145,858","145,858",S,,52.01%,89.44%,69679,5,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
16116,FARMERS STATE BANCSHARES INC,0004261005,0,0,0,0,0,16116,FARMERS STATE BANK,355 2ND ST,DODGE,NE,68633,31053,2021,202112,1,"356,539","356,539",S,,73.76%,85.05%,99878,8,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16120,RILEY COUNTY BANCSHARES INC,0001247389,0,0,0,0,0,16120,"THE RILEY STATE BANK OF RILEY, KANSAS",201 S  BROADWAY ST.,RILEY,KS,66531,20161,2021,202112,1,"108,316","108,316",S,,62.41%,87.01%,66035,4,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16125,WEED INVESTMENT GROUP INC,0003189894,0,0,0,0,0,16125,THE EASTERN COLORADO BANK,10 S.  1ST ST.,CHEYENNE WELLS,CO,80810,08017,2021,202112,1,"574,198","574,198",S,,69.79%,85.41%,144924,6,1,2,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
16126,NEWBURG INSURANCE AGENCY INC,0001118621,0,0,0,0,0,16126,CITIZENS BANK OF THE MIDWEST,1515 MARTIN SPRINGS DR,ROLLA,MO,65401,29161,2021,202112,1,"179,183","179,183",S,,66.53%,85.36%,113118,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16127,FIRST MIDWEST ACQUISITION CORP,0001063619,0,0,0,0,0,16127,FNB COMMUNITY BANK,2911 S. AIR DEPOT BLVD.,MIDWEST CITY,OK,73110,40109,2021,202112,1,"574,922","574,922",S,,39.51%,87.20%,319122,7,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16130,,,0,0,0,0,0,16130,FIRST NATIONAL BANK ALASKA,360 K ST,ANCHORAGE,AK,99501,02020,2021,202112,1,"5,581,340","5,581,340",L,,37.85%,75.55%,609397,27,0,1,No Lending Specialty,1,1,1,1,1,1,20220310
16151,EVERLY BCORP,0001205259,0,0,0,0,0,16151,STATE BANK,728 GRAND AVE.,SPENCER,IA,51301,19041,2021,202112,1,"81,649","81,649",S,,53.17%,92.01%,36421,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16152,PEOPLES BANKSHARES INC,0001085901,0,0,0,0,0,16152,THE PEOPLES BANK,209 S. JEFFERSON ST.,EATONTON,GA,31024,13237,2021,202112,1,"206,908","206,908",S,,55.22%,89.13%,99055,2,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16154,ANTELOPE BANCSHARES INC,0002510183,0,0,0,0,0,16154,BANK OF ELGIN,101 N. 2ND ST.,ELGIN,NE,68636,31003,2021,202112,1,"71,414","71,414",S,,60.12%,84.94%,56350,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16160,BANK STREET CAPITAL CORP,0005149043,0,0,0,0,0,16160,WAUKESHA STATE BANK,151 EAST ST. PAUL AVE.,WAUKESHA,WI,53188,55133,2021,202112,1,"1,478,406","1,478,406",S,,51.12%,82.45%,425005,14,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16161,,,0,0,0,0,0,16161,"CAMPBELL COUNTY BANK, INC.",110 N. MAIN ST.,HERREID,SD,57632,46021,2021,202112,1,"154,688","154,688",S,,67.81%,82.34%,67582,3,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16162,PURDY BANCSHARES INC,0001096046,0,0,0,0,0,16162,FIRST STATE BANK OF PURDY,HIGHWAY C &KAY AVE.,PURDY,MO,65734,29009,2021,202112,1,"215,006","215,006",S,,62.50%,87.77%,86664,5,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
16167,METAMORA BCORP INC,0001133204,0,0,0,0,0,16167,THE METAMORA STATE BANK,120 E. MAIN ST.,METAMORA,OH,43540,39051,2021,202112,1,"99,033","99,033",S,,62.55%,88.90%,45277,3,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16175,WEST ALABAMA CAPITAL CORP,0001085255,0,0,0,0,0,16175,WEST ALABAMA BANK & TRUST,509 1ST AVE. W.,REFORM,AL,35481,01107,2021,202112,1,"773,500","773,500",S,,49.21%,87.25%,111236,15,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16176,PEDERNALES INVESTMENT CORP,0001105630,0,0,0,0,0,16176,JOHNSON CITY BANK,100 E PECAN ST,JOHNSON CITY,TX,78636,48031,2021,202112,1,"158,835","158,835",S,,54.05%,90.12%,137252,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16177,,,0,0,0,0,0,16177,FIRST STATE BANK,215 N. DIVISION ST.,STUART,IA,50250,19077,2021,202112,1,"133,099","133,099",S,,36.61%,91.13%,103445,4,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16185,,,0,0,0,0,0,16185,"THE SAMSON BANKING COMPANY, INC.",2 W. MAIN ST.,SAMSON,AL,36477,01061,2021,202112,1,"112,865","112,865",S,,38.17%,87.28%,62048,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16191,STOCKMAN FINANCIAL CORP,0001126046,0,0,0,0,0,16191,STOCKMAN BANK OF MONTANA,700 MAIN ST.,MILES CITY,MT,59301,30017,2021,202112,1,"5,816,358","5,816,358",L,,47.62%,83.99%,512227,39,0,1,No Lending Specialty,1,1,1,1,1,1,20220310
16193,ROCKHOLD BANCSHARES INC,0002855576,0,0,0,0,0,16193,ROCKHOLD BANK,101 E. MAIN ST.,BAINBRIDGE,OH,45612,39141,2021,202112,1,"49,030","49,030",S,,59.98%,87.16%,35822,2,0,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16198,MASON CITY BCORP INC,0001399019,0,0,0,0,0,16198,MASON CITY NATIONAL BANK,104 W. PINE ST.,MASON CITY,IL,62664,17125,2021,202112,1,"83,728","83,728",S,,34.58%,83.84%,68116,1,0,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16201,WOLCOTT BCORP,0001210208,0,0,0,0,0,16201,BANK OF WOLCOTT,105 N. RANGE ST.,WOLCOTT,IN,47995,18181,2021,202112,1,"215,508","215,508",S,,51.60%,85.72%,89582,3,1,1,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16216,FARMERS&MERCHANTS BANKSHARES,0001099672,0,0,0,0,0,16216,THE FARMERS & MERCHANTS BANK,708 S. MAIN ST.,STUTTGART,AR,72160,05001,2021,202112,1,"1,737,079","1,737,079",S,,57.64%,86.23%,226097,27,2,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
16221,BIG SIOUX FINANCIAL INC,0001363980,0,0,0,0,0,16221,RELIABANK DAKOTA,211 N. MAIN ST.,ESTELLINE,SD,57234,46057,2021,202112,1,"735,374","735,374",S,,53.48%,88.98%,311549,9,0,1,Multi Specialty Lender,NA,NA,NA,NA,NA,NA,20220310
16222,SHERWOOD BANC CORP,0002705680,0,0,0,0,0,16222,THE SHERWOOD STATE BANK,105 N. HARRISON ST.,SHERWOOD,OH,43556,39039,2021,202112,1,"84,272","84,272",S,,60.03%,85.41%,31595,4,1,1,Mortgage Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16228,WHEELER BANCSHARES INC,0003124822,0,0,0,0,0,16228,WHEELER COUNTY STATE BANK,49 W MAIN ST,ALAMO,GA,30411,13309,2021,202112,1,"127,884","127,884",S,,55.79%,86.04%,54405,3,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16231,HUNTER HOLDING CO,0001125674,0,0,0,0,0,16231,DAKOTA HERITAGE BANK,109 MAIN ST.,HUNTER,ND,58048,38017,2021,202112,1,"301,369","301,369",S,,59.24%,88.98%,51098,10,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16243,BEO BCORP,0002615154,0,0,0,0,0,16243,BANK OF EASTERN OREGON,279 N MAIN ST.,HEPPNER,OR,97836,41049,2021,202112,1,"820,630","820,630",S,,56.84%,91.87%,127367,20,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16246,LEE L MIKUTA TRUST,0004625858,0,0,0,0,0,16246,COMMERCIAL BANKING COMPANY,3462 N. VALDOSTA RD.,VALDOSTA,GA,31603,13185,2021,202112,1,"355,040","355,040",S,,49.66%,89.57%,120500,5,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16247,COLUMBIA BANCSHARES INC,0004975496,0,0,0,0,0,16247,NEIGHBORS BANK,101 E. CHESTNUT,CLARENCE,MO,63437,29205,2021,202112,1,"76,909","76,909",S,,41.70%,81.87%,65095,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16249,DEVON BCORP INC,0001131602,0,0,0,0,0,16249,DEVON BANK,6445 N WESTERN AVE,CHICAGO,IL,60645,17031,2021,202112,1,"451,130","451,130",S,,46.95%,64.33%,226808,3,1,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16250,MARQUETTE NATIONAL CORP,0001207486,0,0,0,0,0,16250,MARQUETTE BANK,6316 S. WESTERN AVE.,CHICAGO,IL,60636,17031,2021,202112,1,"2,020,608","2,020,608",L,,62.79%,86.12%,187122,22,1,1,Commercial Real Estate Lending Specialization,1,1,1,1,1,1,20220310
16265,PEOPLES BCORP,0001249646,0,0,0,0,0,16265,PEOPLES BANK,1230 VALLEY DR.,ROCK VALLEY,IA,51247,19167,2021,202112,1,"801,659","801,659",S,,75.15%,83.92%,169700,9,0,2,Ag Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
1246252,PUTNAM-GREENE FINANCIAL CORP,0001246252,0,0,0,0,0,16275,THE CITIZENS BANK OF COCHRAN,124 E. DYKES ST.,COCHRAN,GA,31014,13023,2021,202112,1,"128,146","681,844",S,,40.20%,88.10%,177253,7,0,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16276,COUNTRY BCORP INC,0001098581,0,0,0,0,0,16276,"BANK OF HILLSBORO, NATIONAL ASSOCIATION",230 S. MAIN ST.,HILLSBORO,IL,62049,17135,2021,202112,1,"522,001","522,001",S,,54.15%,90.54%,141037,13,1,1,Commercial Real Estate Lending Specialization,NA,NA,NA,NA,NA,NA,20220310
16281,,,0,0,0,0,0,16281,BANK OF LUMBER CITY,21 MAIN ST,LUMBER CITY,GA,31549,13271,2021,202112,1,"26,199","26,199",S,,45.44%,82.55%,20554,2,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
16282,BEARDEN BANCSHARES INC,0002993722,0,0,0,0,0,16282,BANK OF BEARDEN,1 N 2ND ST,BEARDEN,AR,71720,05103,2021,202112,1,"82,379","82,379",S,,27.39%,92.40%,85426,1,0,1,No Lending Specialty,NA,NA,NA,NA,NA,NA,20220310
